"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Randall Cobb","DAL","1","WR","5","5","0","81","0","0","0","0","100","6.6","16.2","16.2","9.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.1","0.28","2.62"
"Luke Stocker","ATL","1","TE","1","1","0","10","0","0","0","0","100","4","10","10","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.05","2"
"Taiwan Jones","HST","1","RB","1","1","0","9","0","0","0","0","100","-2","9","9","11","","","","","","","","","","","","9","0","40","0","0","0","4.44","3.11","1","0.11","0","","","","","","","","","0","0","5.9","0.42","0.59"
"Bilal Powell","NYJ","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","7","0","27","0","0","0","3.86","2.86","0","0","0","","","","","","","","","0","0","2.7","0.18","0.39"
"Anthony Sherman","KC","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dion Lewis","TEN","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","7","0","0","0","7","4","1","1","0","","","","","","","","","0","0","0.7","0.06","0.7"
"Lee Smith","BUF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Virgil Green","LAC","1","TE","1","0","0","0","0","0","0","0","0","27","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Hogan","CAR","1","WR","4","2","0","14","0","0","0","0","50","4","3.5","7","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.05","1.7"
"Dontrelle Inman","IND","1","WR","3","1","0","6","0","0","0","1","33.3","8","2","6","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.1","1.6"
"Patrick DiMarco","BUF","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mohamed Sanu","NE","1","WR","5","3","0","35","0","0","0","1","60","7.4","7","11.67","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.5","0.13","2.17"
"T.Y. Hilton","IND","1","WR","3","3","0","72","0","0","0","0","100","3.67","24","24","20.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.2","0.27","3.4"
"Jarius Wright","CAR","1","WR","5","2","0","10","0","0","0","2","40","5.8","2","5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.08","1.5"
"Derek Carrier","OAK","1","TE","1","1","0","4","0","0","0","0","100","4","4","4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.1","1.4"
"Jamize Olawale","DAL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tavon Austin","DAL","1","WR","2","1","0","1","0","0","0","0","50","6","0.5","1","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.1","0.08","1.1"
"Tyler Eifert","CIN","1","TE","2","2","0","34","0","0","0","0","100","11.5","17","17","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.2","2.7"
"Cordarrelle Patterson","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","14","0","0","0","7","5.5","0","0","0","","","","","","","","","0","0","1.4","0.7","0.7"
"Giovani Bernard","CIN","1","RB","1","0","0","0","0","0","0","1","0","-2","0","0","0","","","","","","","","","","","","3","0","4","0","0","0","1.33","3","0","0","0","","","","","","","","","0","0","0.4","0.02","0.13"
"Robert Woods","LA","1","WR","12","7","0","67","0","1","0","0","58.3","8.58","5.58","9.57","3.57","","","","","","","","","","","","1","0","9","0","0","0","9","3","0","0","0","","","","","","","","","0","0","20.6","0.26","2.58"
"Le'Veon Bell","NYJ","1","RB","5","5","0","36","0","0","0","0","100","-1","7.2","7.2","8.2","","","","","","","","","","","","16","0","41","0","0","0","2.56","2.56","1","0.06","0","","","","","","","","","0","0","12.7","0.28","0.6"
"Vance McDonald","PIT","1","TE","2","2","0","19","0","0","0","0","100","5","9.5","9.5","4.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.09","1.95"
"Travis Kelce","KC","1","TE","5","3","0","24","0","0","0","1","60","3.8","4.8","8","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.11","1.8"
"Keenan Allen","LAC","1","WR","10","9","0","82","0","1","0","0","90","7.8","8.2","9.11","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.2","0.32","2.58"
"Kyle Juszczyk","SF","1","RB","1","1","1","49","0","0","0","0","100","30","49","49","19","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.9","0.17","5.9"
"Levine Toilolo","SF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Thompson","WAS","1","RB","3","1","0","0","0","0","0","0","33.3","5.67","0","0","3","","","","","","","","","","","","3","0","11","0","0","0","3.67","4.33","1","0.33","0","","","","","","","","","0","0","2.1","0.07","0.53"
"Latavius Murray","NO","1","RB","1","1","0","14","0","0","0","0","100","-7","14","14","21","","","","","","","","","","","","17","0","61","0","0","0","3.59","3.06","2","0.12","0","","","","","","","","","0","0","8.5","0.23","0.47"
"Kenjon Barner","ATL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Rex Burkhead","NE","1","RB","1","1","0","6","0","0","0","0","100","4","6","6","2","","","","","","","","","","","","6","0","48","0","0","0","8","5.5","3","0.5","0","","","","","","","","","0","0","6.4","0.49","0.91"
"Jaron Brown","SEA","1","WR","2","0","0","0","0","0","0","1","0","2.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Josh Hill","NO","1","TE","5","3","0","35","0","0","0","0","60","5.6","7","11.67","10.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.5","0.12","2.17"
"Jack Doyle","IND","1","TE","3","1","0","6","0","0","0","0","33.3","8","2","6","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.04","1.6"
"Demetrius Harris","CLV","1","TE","1","0","0","0","0","0","0","1","0","-8","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Sammy Watkins","KC","1","WR","2","1","0","8","0","0","0","0","50","7.5","4","8","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.05","1.8"
"Odell Beckham Jr.","CLV","1","WR","6","3","0","81","0","1","0","0","50","26.17","13.5","27","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.1","0.35","5.7"
"Brandin Cooks","LA","1","WR","4","3","0","40","0","0","0","0","75","11.25","10","13.33","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.14","2.33"
"Davante Adams","GB","1","WR","12","7","0","93","0","1","0","0","58.3","16.83","7.75","13.29","2.57","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.3","0.29","3.19"
"Cody Latimer","NYG","1","WR","3","2","0","12","0","0","0","0","66.7","6","4","6","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.23","1.6"
"Carlos Hyde","HST","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","4","0","13","0","0","0","3.25","3.5","1","0.25","0","","","","","","","","","0","0","1.3","0.26","0.33"
"Allen Robinson II","CHI","1","WR","12","9","0","71","0","0","0","0","75","6.83","5.92","7.89","2","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","16.3","0.23","1.63"
"Jarvis Landry","CLV","1","WR","5","2","1","82","0","1","1","0","40","21.4","16.4","41","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.2","0.3","8.1"
"Richard Rodgers","PHI","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Devonta Freeman","ATL","1","RB","2","2","0","15","0","0","0","0","100","3.5","7.5","7.5","4","","","","","","","","","","","","18","0","58","0","0","0","3.22","2.33","4","0.22","0","","","","","","","","","0","0","9.3","0.17","0.47"
"Logan Thomas","DET","1","TE","3","1","0","15","0","0","0","0","33.3","5","5","15","12","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.09","2.5"
"De'Anthony Thomas","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","1","0","0","0","1","2","0","0","0","","","","","","","","","0","0","0.1","0.05","0.1"
"Walt Aikens","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"James White","NE","1","RB","3","3","0","33","0","1","0","0","100","1.67","11","11","9.33","","","","","","","","","","","","2","0","4","0","0","0","2","3","0","0","1","","","","","","","","","0","0","12.7","0.58","2.54"
"Albert Wilson","MIA","1","WR","8","5","0","59","0","0","0","3","62.5","7.25","7.38","11.8","2.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.9","0.16","2.18"
"Willie Snead IV","BLT","1","WR","4","3","0","22","0","0","0","0","75","5.75","5.5","7.33","1.67","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","5.2","0.1","1.3"
"Senorise Perry","BUF","1","RB","1","1","0","1","0","0","0","0","100","0","1","1","1","","","","","","","","","","","","3","0","3","0","0","0","1","2.67","0","0","0","","","","","","","","","0","0","1.4","0.16","0.35"
"Seth Roberts","BLT","1","WR","1","0","0","0","0","0","0","0","0","2","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Damien Williams","KC","1","RB","6","4","0","30","0","0","0","0","66.7","-0.33","5","7.5","9.25","","","","","","","","","","","","12","1","124","1","2","1","10.33","9.08","5","0.42","0","","","","","","","","","0","0","31.4","0.87","1.96"
"Cameron Brate","TB","1","TE","3","1","0","2","0","1","0","0","33.3","4","0.67","2","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.2","0.27","7.2"
"Keith Smith","ATL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","-1","0","0","0","-1","0","0","0","0","","","","","","","","","0","0","-0.1","-0.01","-0.1"
"Amari Cooper","DAL","1","WR","5","4","1","92","0","0","0","1","80","15.6","18.4","23","5","","","","","","","","","","","","1","0","6","0","0","0","6","2","0","0","0","","","","","","","","","0","0","13.8","0.22","2.76"
"Todd Gurley II","LA","1","RB","2","2","0","21","0","0","0","0","100","4.5","10.5","10.5","6","","","","","","","","","","","","20","0","68","0","0","0","3.4","2.7","4","0.2","0","","","","","","","","","0","0","10.9","0.19","0.5"
"DeVante Parker","MIA","1","WR","11","8","0","137","1","0","0","0","72.7","14.91","12.45","17.13","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.7","0.32","2.71"
"Melvin Gordon III","LAC","1","RB","6","6","0","76","0","0","0","0","100","-0.83","12.67","12.67","13.5","","","","","","","","","","","","14","0","46","0","1","0","3.29","2.29","5","0.36","0","","","","","","","","","0","0","24.2","0.67","1.21"
"Breshad Perriman","TB","1","WR","8","5","0","134","1","1","0","0","62.5","26.13","16.75","26.8","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.4","0.51","4.88"
"Phillip Dorsett","NE","1","WR","4","1","1","50","0","0","0","0","25","21.5","12.5","50","11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6","0.46","6"
"T.J. Yeldon","BUF","1","RB","4","3","0","24","0","0","0","0","75","-2.5","6","8","11.33","","","","","","","","","","","","7","0","18","0","0","0","2.57","3","2","0.29","0","","","","","","","","","0","0","7.2","0.18","0.72"
"Ameer Abdullah","MIN","1","RB","3","3","0","14","0","0","0","0","100","0","4.67","4.67","4.67","","","","","","","","","","","","6","0","22","0","0","0","3.67","2.67","2","0.33","0","","","","","","","","","0","0","6.6","0.35","0.73"
"Maxx Williams","ARZ","1","TE","1","1","0","23","0","0","0","0","100","7","23","23","16","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.08","3.3"
"Tyler Lockett","SEA","1","WR","7","6","0","51","0","1","0","0","85.7","7.71","7.29","8.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","17.1","0.24","2.85"
"Tevin Coleman","SF","1","RB","2","1","0","7","0","0","0","0","50","2","3.5","7","1","","","","","","","","","","","","5","0","11","0","0","0","2.2","2.6","1","0.2","0","","","","","","","","","0","0","2.8","0.19","0.47"
"Chris Conley","JAX","1","WR","6","3","0","38","0","0","0","1","50","11.83","6.33","12.67","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.8","0.13","2.27"
"Duke Johnson Jr.","HST","1","RB","6","5","0","45","0","0","0","0","83.3","5","7.5","9","9.6","","","","","","","","","","","","4","0","12","0","1","0","3","2.5","1","0.25","0","","","","","","","","","0","0","16.7","0.8","1.86"
"Tyler Kroft","BUF","1","TE","3","1","0","5","0","0","0","1","33.3","6","1.67","5","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.05","1.5"
"Jeff Heuerman","DEN","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ty Montgomery","NYJ","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jamison Crowder","NYJ","1","WR","10","8","0","66","0","1","0","0","80","7.1","6.6","8.25","3.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.6","0.37","2.58"
"Justin Hardy","ATL","1","WR","3","3","0","40","0","0","0","0","100","8","13.33","13.33","5.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.58","2.33"
"Blake Bell","KC","1","TE","2","1","0","1","0","0","0","1","50","1","0.5","1","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.1","0.05","1.1"
"Javorius Allen","NYG","1","RB","2","1","0","9","0","0","0","0","50","5","4.5","9","5","","","","","","","","","","","","1","0","4","0","0","0","4","4","0","0","0","","","","","","","","","0","0","2.3","0.23","1.15"
"Mike Davis","CAR","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","2","0","0","0","1","2","0","0","0","","","","","","","","","0","0","0.2","0.03","0.1"
"MyCole Pruitt","TEN","1","TE","2","2","0","13","0","1","0","0","100","5","6.5","6.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.3","0.29","4.65"
"C.J. Uzomah","CIN","1","TE","6","5","0","25","0","1","0","0","83.3","3.17","4.17","5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.5","0.25","2.7"
"Jesse James","DET","1","TE","2","2","0","5","0","0","0","0","100","2","2.5","2.5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.06","1.25"
"Michael Burton","WAS","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Nick Boyle","BLT","1","TE","2","1","0","6","0","0","0","0","50","4","3","6","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.03","1.6"
"Darren Waller","OAK","1","TE","9","6","1","107","1","0","0","1","66.7","7.11","11.89","17.83","15.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.7","0.24","2.78"
"Ben Koyack","JAX","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DeAndrew White","CAR","1","WR","4","2","0","31","0","0","0","0","50","10","7.75","15.5","11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.2","2.55"
"Raheem Mostert","SF","1","RB","2","1","0","16","0","0","0","0","50","-1.5","8","16","17","","","","","","","","","","","","10","0","57","0","2","0","5.7","4","5","0.5","0","","","","","","","","","0","0","20.3","0.75","1.85"
"Eric Tomlinson","OAK","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Matt LaCosse","NE","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DeAndre Carter","HST","1","WR","7","6","0","65","0","0","0","0","85.7","9","9.29","10.83","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.5","0.19","2.08"
"Jake Kumerow","GB","1","WR","2","1","0","7","0","0","0","0","50","24.5","3.5","7","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.1","1.7"
"Malcolm Brown","LA","1","RB","1","1","0","6","0","0","0","0","100","3","6","6","3","","","","","","","","","","","","9","0","26","0","1","0","2.89","1.56","0","0","0","","","","","","","","","0","0","10.2","0.38","1.02"
"Damiere Byrd","ARZ","1","WR","8","7","0","74","0","1","0","0","87.5","11.38","9.25","10.57","4.14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","20.4","0.42","2.91"
"Rod Smith","OAK","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darius Jennings","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Daniel Brown","NYJ","1","TE","4","3","0","32","0","0","0","0","75","11","8","10.67","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.2","0.13","2.07"
"Tyrell Williams","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Manhertz","CAR","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ezekiel Elliott","DAL","1","RB","4","3","0","2","0","1","0","1","75","2","0.5","0.67","0","","","","","","","","","","","","18","0","122","1","1","0","6.78","3.5","2","0.11","0","","","","","","","","","0","0","27.4","0.54","1.3"
"Laquon Treadwell","MIN","1","WR","2","0","0","0","0","0","0","0","0","32","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Hunter Henry","LAC","1","TE","6","5","0","42","0","1","0","0","83.3","7.5","7","8.4","1.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.2","0.24","3.04"
"Sterling Shepard","NYG","1","WR","10","5","0","39","0","0","0","1","50","13.3","3.9","7.8","1.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.9","0.13","1.78"
"Derrick Henry","TEN","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","32","1","211","1","3","1","6.59","5.41","7","0.22","0","","","","","","","","","0","0","39.1","0.83","1.22"
"Michael Thomas","NO","1","WR","8","4","0","37","0","0","0","0","50","7.88","4.63","9.25","3.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.7","0.17","1.93"
"Tyler Boyd","CIN","1","WR","7","5","0","59","0","0","0","1","71.4","7.57","8.43","11.8","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.9","0.19","2.18"
"Kenyan Drake","ARZ","1","RB","4","3","0","23","0","0","0","0","75","-0.5","5.75","7.67","9.33","","","","","","","","","","","","12","0","60","0","1","0","5","1.67","0","0","0","","","","","","","","","0","0","17.3","0.27","1.15"
"Austin Hooper","ATL","1","TE","7","7","0","45","0","0","0","0","100","4.57","6.43","6.43","1.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.5","0.18","1.64"
"Nick Vannett","PIT","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Moore","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","0","0","0","0","0","1","1","1","0","","","","","","","","","0","0","0","0","0"
"Tyler Higbee","LA","1","TE","11","8","0","84","0","1","0","0","72.7","6","7.64","10.5","5.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.4","0.28","2.8"
