"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Jason Moore","LAC","1","WR","1","0","0","0","0","0","0","0","0","40","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Justin Watson","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tre'Quan Smith","NO","1","WR","2","1","0","13","0","0","0","1","50","13.5","6.5","13","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.3","0.04","2.3"
"Anthony Miller","CHI","1","WR","2","1","0","7","0","0","0","0","50","3.5","3.5","7","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.05","1.7"
"Davion Davis","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Krishawn Hogan","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Isaiah McKenzie","BUF","1","WR","4","2","0","19","0","0","0","0","50","11","4.75","9.5","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.11","1.95"
"Ryan Switzer","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"JuJu Smith-Schuster","PIT","1","WR","5","3","0","44","0","0","0","1","60","7","8.8","14.67","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.4","0.13","2.47"
"Geronimo Allison","GB","1","WR","3","3","0","6","0","0","0","0","100","-1.33","2","2","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.6","0.09","1.2"
"Chester Rogers","IND","1","WR","4","2","0","31","0","0","0","0","50","21.75","7.75","15.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.15","2.55"
"Marqui Christian","LA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Pharoh Cooper","ARZ","1","WR","5","2","0","29","0","0","0","0","40","22.6","5.8","14.5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.9","0.26","2.45"
"Justin Hardy","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Lockett","SEA","1","WR","4","3","0","26","0","0","0","0","75","9.25","6.5","8.67","4","","","","","","","","","","","","1","0","3","0","0","0","3","1","0","0","0","","","","","","","","","0","0","5.9","0.11","1.48"
"Willie Snead IV","BLT","1","WR","3","2","0","12","0","0","0","0","66.7","10.67","4","6","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.15","1.6"
"Cole Beasley","BUF","1","WR","5","4","0","74","0","0","0","0","80","15.6","14.8","18.5","10.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.4","0.25","2.85"
"Randall Cobb","DAL","1","WR","8","6","0","106","1","1","0","1","75","15.38","13.25","17.67","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.6","0.4","3.77"
"Larry Fitzgerald","ARZ","1","WR","8","8","0","71","0","0","0","0","100","6.5","8.88","8.88","2.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.1","0.29","1.89"
"Deonte Harris","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquise Brown","BLT","1","WR","4","4","1","80","0","1","0","0","100","14.25","20","20","6.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18","1","4.5"
"Calvin Ridley","ATL","1","WR","5","3","0","28","0","0","0","0","60","18.4","5.6","9.33","3","","","","","","","","","","","","1","0","19","0","0","0","19","4","0","0","0","","","","","","","","","0","0","7.7","0.11","1.93"
"Robert Foster","BUF","1","WR","1","1","0","20","0","0","0","0","100","19","20","20","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.2","3"
"Damion Ratley","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dante Pettis","SF","1","WR","3","0","0","0","0","0","0","0","0","11.33","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Stanley Morgan Jr.","CIN","1","WR","4","1","0","9","0","0","0","1","25","7","2.25","9","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.05","1.9"
"Braxton Berrios","NYJ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Olabisi Johnson","MIN","1","WR","2","2","0","25","0","0","0","0","100","12","12.5","12.5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.5","0.09","2.25"
"Marquez Valdes-Scantling","GB","1","WR","1","0","0","0","0","0","0","0","0","44","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Christian Kirk","ARZ","1","WR","9","6","1","138","1","3","1","0","66.7","18.22","15.33","23","5.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","37.8","0.59","6.3"
"Olamide Zaccheaus","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Javon Wims","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Diontae Johnson","PIT","1","WR","6","4","0","64","0","0","0","1","66.7","8.17","10.67","16","11.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.4","0.2","2.6"
"David Long Jr.","LA","1","WR","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darius Slayton","NYG","1","WR","14","10","0","121","1","2","0","0","71.4","10.43","8.64","12.1","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","34.1","0.52","3.41"
"Marcell Ateman","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"David Moore","SEA","1","WR","1","0","0","0","0","0","0","0","0","8","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Zay Jones","OAK","1","WR","3","1","0","10","0","0","0","0","33.3","13.33","3.33","10","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.05","2"
"Mike Williams","LAC","1","WR","3","2","1","55","0","0","0","0","66.7","19.67","18.33","27.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.5","0.11","3.75"
"Johnny Holton","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Alex Erickson","CIN","1","WR","2","0","0","0","0","0","0","0","0","5.5","0","0","0","","","","","","","","","","","","1","0","13","0","0","0","13","5","1","1","0","","","","","","","","","0","0","1.3","0.04","1.3"
"Cody Core","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyreek Hill","KC","1","WR","18","11","0","157","1","1","0","3","61.1","12.72","8.72","14.27","6.73","","","","","","","","","","","","1","0","3","0","0","0","3","1","0","0","0","","","","","","","","","0","0","33","0.48","2.75"
"Tajae Sharpe","TEN","1","WR","1","1","0","20","0","0","0","0","100","20","20","20","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.07","3"
"Jake Kumerow","GB","1","WR","2","2","0","23","0","0","0","0","100","-1.5","11.5","11.5","13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.3","0.2","2.15"
"DeAndrew White","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Breshad Perriman","TB","1","WR","4","2","0","17","0","0","0","0","50","11","4.25","8.5","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.7","0.07","1.85"
"DeVante Parker","MIA","1","WR","9","5","0","69","0","0","0","0","55.6","12.56","7.67","13.8","2.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.9","0.19","2.38"
"Amari Cooper","DAL","1","WR","13","11","0","147","1","1","0","0","84.6","13.08","11.31","13.36","1.64","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","31.7","0.5","2.88"
"Taylor Gabriel","CHI","1","WR","6","4","0","39","0","1","0","1","66.7","16.67","6.5","9.75","0.5","","","","","","","","","","","","1","0","-1","0","0","0","-1","2","0","0","0","","","","","","","","","0","0","13.8","0.29","2.76"
"Bennie Fowler","NYG","1","WR","2","2","0","16","0","0","0","0","100","7.5","8","8","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","3.6","0.07","1.8"
"Jarvis Landry","CLV","1","WR","9","9","0","97","0","1","0","0","100","6.56","10.78","10.78","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.7","0.39","2.74"
"Cody Latimer","NYG","1","WR","1","0","0","0","0","0","0","1","0","2","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Sammy Watkins","KC","1","WR","9","5","0","39","0","0","0","0","55.6","8","4.33","7.8","4","","","","","","","","","","","","2","0","12","0","0","0","6","0.5","0","0","0","","","","","","","","","0","0","10.1","0.16","1.44"
"Marquise Goodwin","SF","1","WR","3","0","0","0","0","0","0","1","0","14.67","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keenan Allen","LAC","1","WR","11","8","0","68","0","0","0","0","72.7","9.64","6.18","8.5","3.13","","","","","","","","","","","","1","0","18","0","0","0","18","22","0","0","0","","","","","","","","","0","0","16.6","0.26","1.84"
"Robert Woods","LA","1","WR","10","7","0","95","0","0","0","0","70","11.3","9.5","13.57","3.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.5","0.22","2.36"
"Cordarrelle Patterson","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Josh Gordon","SEA","1","WR","2","2","0","27","0","0","0","0","100","10","13.5","13.5","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.7","0.17","2.35"
"Marvin Jones Jr.","DET","1","WR","5","5","0","77","0","0","0","0","100","13.8","15.4","15.4","1.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.7","0.17","2.54"
"Andre Roberts","BUF","1","WR","3","1","0","7","0","0","0","1","33.3","11","2.33","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.13","1.7"
"Demaryius Thomas","NYJ","1","WR","8","6","1","84","0","0","0","0","75","6.13","10.5","14","8.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.4","0.3","2.4"
"Ted Ginn Jr.","NO","1","WR","2","0","0","0","0","0","0","0","0","15.5","0","0","0","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","0.5","0.01","0.5"
"Darwin Thompson","KC","1","RB","1","1","0","8","0","0","0","0","100","0","8","8","8","","","","","","","","","","","","1","0","-1","0","0","0","-1","2","0","0","0","","","","","","","","","0","0","1.7","0.34","0.85"
"Nick Scott","LA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Nyheim Hines","IND","1","RB","7","4","0","30","0","0","0","1","57.1","4.14","4.29","7.5","7.5","","","","","","","","","","","","3","0","14","0","0","0","4.67","2.33","0","0","0","","","","","","","","","0","0","8.4","0.29","1.2"
"Jaylen Samuels","PIT","1","RB","6","3","0","11","0","0","0","1","50","0","1.83","3.67","4","","","","","","","","","","","","14","0","29","0","0","0","2.07","1.79","2","0.14","0","","","","","","","","","0","0","7","0.17","0.41"
"Gus Edwards","BLT","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","4","0","17","0","0","0","4.25","3.25","0","0","0","","","","","","","","","0","0","1.7","0.15","0.42"
