"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Ross Travis","IND","1","TE","2","2","0","31","0","0","0","0","100","9","15.5","15.5","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","5.1","0.42","2.55"
"Ezekiel Elliott","DAL","1","RB","10","7","0","66","0","0","0","1","70","0.5","6.6","9.43","8.57","","","","","","","","","","","","12","0","71","0","0","0","5.92","6.08","6","0.5","1","","","","","","","","","0","0","20.7","0.31","1.09"
"Will Fuller V","HST","1","WR","2","1","0","8","0","0","0","0","50","23.5","4","8","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.04","1.8"
"Laquon Treadwell","MIN","1","WR","2","1","1","58","0","1","1","0","50","21","29","58","26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.8","0.8","12.8"
"Hunter Henry","LAC","1","TE","3","2","0","10","0","0","0","0","66.7","4.33","3.33","5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.06","1.5"
"Sterling Shepard","NYG","1","WR","6","3","0","40","0","1","0","1","50","10.83","6.67","13.33","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13","0.23","4.33"
"Derrick Henry","TEN","1","RB","3","3","0","17","0","0","0","0","100","0","5.67","5.67","5.67","","","","","","","","","","","","26","0","149","1","1","0","5.73","4.27","4","0.15","1","","","","","","","","","0","0","25.6","0.58","0.88"
"Michael Thomas","NO","1","WR","8","6","0","48","0","0","0","1","75","7.25","6","8","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.8","0.28","1.8"
"Tyler Boyd","CIN","1","WR","10","5","0","59","0","1","0","0","50","14.9","5.9","11.8","2.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.31","3.38"
"Kenyan Drake","ARZ","1","RB","6","2","0","20","0","0","0","1","33.3","0.67","3.33","10","15.5","","","","","","","","","","","","13","0","31","0","0","0","2.38","1.69","1","0.08","0","","","","","","","","","0","0","7.1","0.14","0.47"
"Nick Vannett","PIT","1","TE","1","1","0","7","0","0","0","0","100","0","7","7","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.08","1.7"
"Tyler Higbee","LA","1","TE","8","7","0","107","1","1","0","0","87.5","5","13.38","15.29","9.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.7","0.33","3.39"
"Pharoh Cooper","ARZ","1","WR","6","4","0","26","0","0","0","1","66.7","5.67","4.33","6.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.18","1.65"
"Demarcus Robinson","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DeAndre Washington","OAK","1","RB","3","3","0","44","0","0","0","0","100","3","14.67","14.67","11.67","","","","","","","","","","","","2","0","5","0","0","0","2.5","1","0","0","0","","","","","","","","","0","0","7.9","0.53","1.58"
"Jonathan Williams","IND","1","RB","1","1","0","11","0","0","0","0","100","5","11","11","6","","","","","","","","","","","","8","0","14","0","0","0","1.75","1.88","3","0.38","0","","","","","","","","","0","0","3.5","0.22","0.39"
"Trevor Davis","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0","0"
"Tyreek Hill","KC","1","WR","8","5","0","55","0","0","0","1","62.5","6.13","6.88","11","7.4","","","","","","","","","","","","1","0","-4","0","0","0","-4","0","0","0","0","","","","","","","","","0","0","10.1","0.19","1.68"
"Rashard Higgins","CLV","1","WR","2","0","0","0","0","0","0","1","0","17","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Danny Vitale","GB","1","RB","1","0","0","0","0","0","0","0","0","22","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Derek Watt","LAC","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cody Core","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mike Thomas","LA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Elandon Roberts","NE","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chester Rogers","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Peyton Barber","TB","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","17","0","44","0","2","0","2.59","1.29","0","0","0","","","","","","","","","1","1","16.4","0.57","0.96"
"Kalif Raymond","TEN","1","WR","1","1","1","40","0","1","1","0","100","40","40","40","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11","0.69","11"
"J.D. McKissic","DET","1","RB","3","3","0","15","0","0","0","0","100","-2","5","5","7","","","","","","","","","","","","2","0","9","0","0","0","4.5","4.5","1","0.5","0","","","","","","","","","0","0","5.4","0.32","1.08"
"J.P. Holtz","CHI","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marcus Johnson","IND","1","WR","6","4","0","55","0","0","0","0","66.7","10.5","9.17","13.75","4.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.5","0.15","2.38"
"Alex Erickson","CIN","1","WR","2","2","0","21","0","0","0","0","100","4","10.5","10.5","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.1","0.1","2.05"
"Geronimo Allison","GB","1","WR","3","2","0","20","0","0","0","0","66.7","13.33","6.67","10","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4","0.1","2"
"Tevin Jones","PIT","1","WR","1","1","0","28","0","0","0","0","100","25","28","28","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.8","0.17","3.8"
"Robby Anderson","NYJ","1","WR","10","7","0","101","1","0","0","1","70","18.8","10.1","14.43","0.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.1","0.27","2.44"
"Jason Vander Laan","NO","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Elijhaa Penny","NYG","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","2","0","0","0","1","0.5","0","0","0","","","","","","","","","0","0","0.2","0.03","0.1"
"C.J. Ham","MIN","1","RB","2","2","0","42","0","0","0","0","100","-0.5","21","21","21.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.2","0.56","3.1"
"Johnny Holton","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jalen Richard","OAK","1","RB","1","1","0","6","0","0","0","0","100","3","6","6","3","","","","","","","","","","","","1","0","2","0","0","0","2","0","0","0","0","","","","","","","","","0","0","1.8","0.16","0.9"
"Leonard Fournette","JAX","1","RB","11","9","0","53","0","0","0","1","81.8","0.55","4.82","5.89","5.56","","","","","","","","","","","","14","0","38","0","0","0","2.71","2.07","2","0.14","0","","","","","","","","","0","0","18.1","0.29","0.79"
"Corey Davis","TEN","1","WR","2","1","0","23","0","0","0","1","50","10.5","11.5","23","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.08","3.3"
"Mike Williams","LAC","1","WR","7","5","1","117","1","0","0","0","71.4","19.43","16.71","23.4","4.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.7","0.3","3.34"
"Christian McCaffrey","CAR","1","RB","11","7","0","58","0","0","0","2","63.6","3.18","5.27","8.29","5.57","","","","","","","","","","","","14","0","44","0","0","0","3.14","1.86","2","0.14","0","","","","","","","","","0","0","17.2","0.24","0.82"
"O.J. Howard","TB","1","TE","6","5","0","61","0","0","0","0","83.3","8.83","10.17","12.2","1.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.1","0.18","2.22"
"Zay Jones","OAK","1","WR","3","2","0","14","0","0","0","0","66.7","13","4.67","7","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.08","1.7"
"Curtis Samuel","CAR","1","WR","7","4","0","65","0","1","0","2","57.1","17.43","9.29","16.25","2.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.5","0.24","4.13"
"Dalvin Cook","MIN","1","RB","4","3","0","35","0","0","0","1","75","1.75","8.75","11.67","10.33","","","","","","","","","","","","9","0","29","0","1","0","3.22","1.44","2","0.22","2","","","","","","","","","0","0","15.4","0.64","1.28"
"Marcus Williams","NO","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Joe Mixon","CIN","1","RB","4","4","0","26","0","0","0","0","100","-4","6.5","6.5","10.5","","","","","","","","","","","","19","0","44","0","1","0","2.32","2.21","3","0.16","0","","","","","","","","","0","0","17","0.33","0.74"
"Alvin Kamara","NO","1","RB","6","4","0","23","0","0","0","1","66.7","1.33","3.83","5.75","6","","","","","","","","","","","","11","0","61","0","0","0","5.55","3.27","1","0.09","0","","","","","","","","","0","0","12.4","0.31","0.83"
"Cooper Kupp","LA","1","WR","6","6","0","65","0","1","0","0","100","8.83","10.83","10.83","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.5","0.32","3.08"
"Chris Godwin","TB","1","WR","5","4","0","50","0","0","0","0","80","2.6","10","12.5","11.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9","0.13","2.25"
"Kareem Hunt","CLV","1","RB","5","5","0","19","0","1","0","0","100","-1.2","3.8","3.8","5","","","","","","","","","","","","7","0","46","0","0","0","6.57","4.43","7","1","0","","","","","","","","","0","0","17.5","0.4","1.46"
"Kenny Golladay","DET","1","WR","5","4","1","158","1","1","1","0","80","28.8","31.6","39.5","11.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.8","0.36","6.45"
"Jonnu Smith","TEN","1","TE","2","2","0","0","0","0","0","0","100","-1","0","0","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.04","1"
"Dede Westbrook","JAX","1","WR","8","5","0","60","0","1","0","0","62.5","8.13","7.5","12","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","17","0.31","3.4"
"Josh Reynolds","LA","1","WR","4","4","0","39","0","0","0","0","100","5.5","9.75","9.75","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.9","0.27","1.98"
"Mack Hollins","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tarik Cohen","CHI","1","RB","4","4","0","26","0","0","0","0","100","2.5","6.5","6.5","4","","","","","","","","","","","","3","0","9","0","0","0","3","1.33","0","0","0","","","","","","","","","0","0","7.5","0.21","1.07"
"Jamaal Williams","GB","1","RB","4","4","0","26","0","0","0","0","100","-1.5","6.5","6.5","8","","","","","","","","","","","","10","0","41","0","0","0","4.1","3.5","2","0.2","0","","","","","","","","","0","0","10.7","0.4","0.76"
"George Kittle","SF","1","TE","3","2","0","17","0","0","0","0","66.7","6.33","5.67","8.5","0.5","","","","","","","","","","","","1","0","-3","0","0","0","-3","1","0","0","0","","","","","","","","","0","0","3.4","0.06","1.13"
"Jeremy Sprinkle","WAS","1","TE","4","2","0","36","0","0","0","0","50","13.5","9","18","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","5.6","0.11","2.8"
"Brian Hill","ATL","1","RB","3","3","0","24","0","0","0","0","100","2","8","8","6","","","","","","","","","","","","4","0","13","0","0","0","3.25","3.5","0","0","0","","","","","","","","","0","0","6.7","0.28","0.96"
"Isaiah McKenzie","BUF","1","WR","3","3","0","34","0","0","0","0","100","1.67","11.33","11.33","9.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.4","0.21","2.13"
"T.J. Logan","TB","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","2","0","0","0","2","2","0","0","0","","","","","","","","","0","0","0.2","0.04","0.2"
"Aaron Jones","GB","1","RB","6","4","0","13","0","0","0","1","66.7","-2.5","2.17","3.25","7.5","","","","","","","","","","","","11","0","18","0","0","0","1.64","1.82","1","0.09","0","","","","","","","","","0","0","7.1","0.19","0.47"
"Alex Armah","CAR","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","0.2","0.05","0.2"
"David Moore","SEA","1","WR","4","2","1","65","0","1","1","0","50","15","16.25","32.5","17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.5","1.45","7.25"
"Isaiah Ford","MIA","1","WR","1","0","0","0","0","0","0","1","0","8","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Carson","SEA","1","RB","2","1","0","7","0","0","0","0","50","1.5","3.5","7","10","","","","","","","","","","","","23","0","102","1","1","0","4.43","3.22","4","0.17","0","","","","","","","","","0","0","17.9","0.46","0.75"
"Mason Schreck","CIN","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Krishawn Hogan","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ricky Seals-Jones","CLV","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Andre Patton","LAC","1","WR","2","1","0","8","0","0","0","0","50","10","4","8","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.05","1.8"
"Jacob Hollister","SEA","1","TE","8","6","0","44","0","0","0","0","75","7.75","5.5","7.33","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.4","0.17","1.73"
"Cody Hollister","TEN","1","WR","2","2","0","13","0","0","0","0","100","5.5","6.5","6.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","1.65","1.65"
"Mo Alie-Cox","IND","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tim Patrick","DEN","1","WR","2","0","0","0","0","0","0","1","0","9","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darrell Daniels","ARZ","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Gehrig Dieter","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Austin Ekeler","LAC","1","RB","5","4","0","51","0","1","0","0","80","0.6","10.2","12.75","11.25","","","","","","","","","","","","9","0","16","0","0","0","1.78","2.11","1","0.11","0","","","","","","","","","0","0","16.7","0.52","1.28"
"Robert Tonyan","GB","1","TE","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Johnny Mundt","LA","1","TE","1","0","0","0","0","0","0","1","0","4","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Greg Ward","PHI","1","WR","3","1","0","5","0","0","0","0","33.3","6.33","1.67","5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.05","1.5"
"Tyrone Swoopes","SEA","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kendrick Bourne","SF","1","WR","3","3","0","42","0","0","0","0","100","3.33","14","14","10.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.2","0.3","2.4"
"Zach Pascal","IND","1","WR","10","7","0","109","1","0","0","0","70","12.8","10.9","15.57","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.9","0.26","2.56"
"Blake Jarwin","DAL","1","TE","3","2","0","9","0","0","0","0","66.7","4","3","4.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.9","0.12","1.45"
"Dare Ogunbowale","TB","1","RB","2","2","0","12","0","0","0","0","100","-1.5","6","6","7.5","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","3.2","0.14","1.07"
"Phillip Lindsay","DEN","1","RB","3","3","0","4","0","0","0","0","100","-4.67","1.33","1.33","6","","","","","","","","","","","","17","0","58","0","0","0","3.41","3.24","4","0.24","0","","","","","","","","","0","0","9.2","0.37","0.46"
"Darrel Williams","KC","1","RB","2","1","0","3","0","1","0","1","50","-1.5","1.5","3","8","","","","","","","","","","","","6","0","13","0","0","0","2.17","1","0","0","0","","","","","","","","","0","0","8.6","0.51","1.23"
"Deon Cain","PIT","1","WR","1","1","0","5","0","0","0","0","100","3","5","5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.11","1.5"
"Ross Dwelley","SF","0","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Fred Brown","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marcell Ateman","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darius Slayton","NYG","1","WR","9","6","0","44","0","0","0","0","66.7","8.67","4.89","7.33","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.4","0.17","1.73"
"Michael Gallup","DAL","1","WR","7","3","0","63","0","0","0","0","42.9","16.86","9","21","1.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.3","0.14","3.1"
"KhaDarel Hodge","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kerrith Whyte Jr.","PIT","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","10","0","0","0","3.33","3.33","0","0","0","","","","","","","","","0","0","1","0.13","0.33"
"Jordan Wilkins","IND","1","RB","3","2","0","9","0","0","0","1","66.7","0.67","3","4.5","5.5","","","","","","","","","","","","11","0","47","0","0","0","4.27","1.45","1","0.09","0","","","","","","","","","0","0","7.6","0.25","0.58"
"Tony Pollard","DAL","1","RB","1","0","0","0","0","0","0","0","0","-3","0","0","0","","","","","","","","","","","","3","0","7","0","0","0","2.33","3.33","0","0","0","","","","","","","","","0","0","0.7","0.06","0.23"
"Rashaad Penny","SEA","1","RB","5","4","0","33","0","1","0","0","80","0.6","6.6","8.25","12.5","","","","","","","","","","","","15","0","74","0","1","0","4.93","2.33","3","0.2","0","","","","","","","","","0","0","26.7","0.76","1.41"
"Sony Michel","NE","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","10","0","45","0","0","0","4.5","1.9","0","0","0","","","","","","","","","0","0","4.5","0.3","0.45"
"Patrick Laird","MIA","1","RB","5","4","0","43","0","0","0","0","80","-1.2","8.6","10.75","12","","","","","","","","","","","","10","0","5","0","1","0","0.5","1.4","2","0.2","0","","","","","","","","","1","1","14.8","0.35","1.06"
"Richie James Jr.","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jeff Wilson Jr.","SF","1","RB","1","1","0","7","0","0","0","0","100","7","7","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.34","1.7"
"Carson Meier","ATL","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Lacy","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mike Boone","MIN","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jaeden Graham","ATL","1","TE","4","4","0","41","0","1","0","0","100","8.75","10.25","10.25","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.1","0.27","3.52"
"Diontae Johnson","PIT","1","WR","5","1","0","14","0","0","0","1","20","17.8","2.8","14","12","","","","","","","","","","","","1","0","17","0","0","0","17","22","1","1","0","","","","","","","","","0","0","4.1","0.11","2.05"
"Ronald Jones","TB","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","6","0","8","0","0","0","1.33","0.67","0","0","0","","","","","","","","","0","0","0.8","0.04","0.13"
"Jalen Guyton","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Alec Ingold","OAK","1","RB","2","2","0","13","0","0","0","0","100","0","6.5","6.5","6.5","","","","","","","","","","","","1","0","4","0","0","0","4","2","0","0","0","","","","","","","","","0","0","3.7","0.37","1.23"
"J.J. Arcega-Whiteside","PHI","1","WR","2","1","0","15","0","1","0","0","50","19.5","7.5","15","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.5","0.31","8.5"
"Dawson Knox","BUF","1","TE","4","3","0","17","0","0","0","0","75","8","4.25","5.67","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.7","0.09","1.57"
"Trey Quinn","WAS","1","WR","1","0","0","0","0","0","0","1","0","6","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Trey Edmunds","PIT","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Da'Mari Scott","NYG","1","WR","2","1","0","11","0","0","0","1","50","11","5.5","11","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","0.1","2.1"
"Devin Singletary","BUF","1","RB","4","3","0","38","0","1","0","0","75","6.75","9.5","12.67","6.33","","","","","","","","","","","","14","0","63","0","0","0","4.5","2.86","2","0.14","0","","","","","","","","","0","0","19.1","0.37","1.12"
"Miles Sanders","PHI","1","RB","5","5","0","22","0","1","0","0","100","2.2","4.4","4.4","2.2","","","","","","","","","","","","17","0","83","0","0","0","4.88","2.59","1","0.06","0","","","","","","","","","0","0","21.5","0.35","0.98"
"T.J. Hockenson","DET","1","TE","11","6","0","18","0","0","0","0","54.5","6.36","1.64","3","1.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.8","0.18","1.3"
"Kaden Smith","NYG","1","TE","7","6","0","70","0","0","0","1","85.7","6.43","10","11.67","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13","0.22","2.17"
"Darrell Henderson","LA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","4","0","17","0","0","0","4.25","5.75","0","0","0","","","","","","","","","0","0","1.7","0.24","0.42"
"Javon Wims","CHI","1","WR","6","5","0","56","0","0","0","0","83.3","8.17","9.33","11.2","1.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.6","0.18","2.12"
"Trevon Wesco","NYJ","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Irv Smith Jr.","MIN","1","TE","3","1","0","6","0","0","0","1","33.3","3.67","2","6","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.03","1.6"
"Jordan Thomas","HST","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ian Thomas","CAR","1","TE","4","4","0","24","0","0","0","0","100","4","6","6","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.4","0.2","1.6"
"Byron Pringle","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
