"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Tyler Boyd","CIN","1","WR","7","3","0","10","0","0","0","1","42.9","8.29","1.43","3.33","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4","0.07","1.33"
"Willie Snead IV","BLT","1","WR","5","3","0","18","0","0","0","0","60","7.6","3.6","6","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.8","0.09","1.6"
"Keenan Allen","LAC","1","WR","5","2","0","33","0","0","0","0","40","13.2","6.6","16.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.3","0.09","2.65"
"Jarius Wright","CAR","1","WR","3","1","0","6","0","0","0","2","33.3","11","2","6","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.05","1.6"
"Mohamed Sanu","ATL","1","WR","3","3","0","29","0","0","0","0","100","7.33","9.67","9.67","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.9","0.13","1.97"
"Golden Tate","NYG","1","WR","10","6","1","102","1","1","1","0","60","13.1","10.2","17","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.2","0.45","3.7"
"Danny Amendola","DET","1","WR","1","1","0","6","0","0","0","0","100","3","6","6","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.09","1.6"
"Larry Fitzgerald","ARZ","1","WR","8","6","0","69","0","0","0","0","75","10.75","8.63","11.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.9","0.25","2.15"
"Diontae Spencer","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Vyncint Smith","NYJ","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.21","1.5"
"Steven Sims","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","1","0","0","0","1","1","0","0","0","","","","","","","","","0","0","0.1","0.02","0.1"
"Ray-Ray McCloud III","CAR","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"DaeSean Hamilton","DEN","1","WR","2","2","0","25","0","0","0","0","100","3.5","12.5","12.5","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.5","0.12","2.25"
"Byron Pringle","KC","1","WR","4","2","0","24","0","0","0","1","50","11.75","6","12","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.4","0.13","2.2"
"Lil'Jordan Humphrey","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Austin Carr","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dede Westbrook","JAX","1","WR","8","3","0","53","0","0","0","0","37.5","8.25","6.63","17.67","9.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.3","0.18","2.77"
"Chris Godwin","TB","1","WR","11","10","0","151","1","0","0","0","90.9","10.27","13.73","15.1","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.1","0.33","2.51"
"JuJu Smith-Schuster","PIT","1","WR","3","1","0","7","0","0","0","0","33.3","16.67","2.33","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.03","1.7"
"Geronimo Allison","GB","1","WR","6","3","0","40","0","0","0","0","50","13.17","6.67","13.33","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.22","2.33"
"Pharoh Cooper","ARZ","1","WR","4","3","0","16","0","0","0","1","75","1","4","5.33","5","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","4.8","0.2","1.2"
"Adam Humphries","TEN","1","WR","6","6","0","47","0","0","0","0","100","6.5","7.83","7.83","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.7","0.27","1.78"
"Jamison Crowder","NYJ","1","WR","9","6","0","98","0","0","0","0","66.7","10.11","10.89","16.33","6.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.8","0.32","2.63"
"Tyler Lockett","SEA","1","WR","5","5","0","75","0","0","0","0","100","13.2","15","15","1.8","","","","","","","","","","","","1","0","3","0","0","0","3","1","0","0","0","","","","","","","","","0","0","12.8","0.16","2.13"
"Nelson Agholor","PHI","1","WR","7","4","0","42","0","0","0","0","57.1","16.14","6","10.5","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.2","0.15","2.05"
"Albert Wilson","MIA","1","WR","6","5","0","15","0","0","0","0","83.3","-0.5","2.5","3","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.5","0.22","1.3"
"Allen Hurns","MIA","1","WR","2","2","0","16","0","0","0","0","100","5","8","8","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.6","0.14","1.8"
"De'Anthony Thomas","KC","1","WR","1","0","0","0","0","0","0","1","0","-5","0","0","0","","","","","","","","","","","","1","0","4","0","0","0","4","3","0","0","0","","","","","","","","","0","0","0.4","0.05","0.4"
"Jarvis Landry","CLV","1","WR","5","3","0","36","0","0","0","0","60","11.4","7.2","12","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.1","2.2"
"Deon Lacey","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tavon Austin","DAL","1","WR","6","5","0","64","0","0","0","0","83.3","8.33","10.67","12.8","4.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.4","0.15","2.28"
"Emmanuel Sanders","DEN","1","WR","3","1","0","0","0","0","0","0","33.3","2.33","0","0","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1","0.04","1"
"Tom Kennedy","DET","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Deonte Harris","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Brandon Zylstra","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keelan Cole","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Calvin Ridley","ATL","1","WR","6","4","0","48","0","1","0","0","66.7","11","8","12","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.8","0.38","3.7"
"Stanley Morgan Jr.","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Antonio Callaway","CLV","1","WR","4","2","0","22","0","0","0","0","50","13.5","5.5","11","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.2","0.09","2.1"
"Malik Turner","SEA","1","WR","1","0","0","0","0","0","0","1","0","4","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ventell Bryant","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kelvin Harmon","WAS","1","WR","1","1","0","8","0","0","0","0","100","7","8","8","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.15","1.8"
"Olabisi Johnson","MIN","1","WR","1","1","0","16","0","0","0","0","100","16","16","16","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.6","0.13","2.6"
"D.J. Chark Jr.","JAX","1","WR","7","3","0","43","0","0","0","0","42.9","12.86","6.14","14.33","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.3","0.18","2.43"
"Russell Gage","ATL","1","WR","1","1","0","6","0","0","0","0","100","6","6","6","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.12","1.6"
"KeeSean Johnson","ARZ","1","WR","4","2","0","14","0","0","0","0","50","10.25","3.5","7","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.06","1.7"
"J.J. Arcega-Whiteside","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Richie James Jr.","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"KhaDarel Hodge","CLV","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Fred Brown","DEN","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.19","1.5"
"Kendrick Bourne","SF","1","WR","1","1","0","11","0","0","0","0","100","1","11","11","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","0.1","2.1"
"Bobo Wilson","TB","1","WR","3","1","0","10","0","0","0","0","33.3","9.33","3.33","10","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.09","2"
"Jamal Agnew","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","9","0","0","0","9","2","0","0","0","","","","","","","","","0","0","0.9","0.45","0.9"
"Curtis Samuel","CAR","1","WR","6","4","0","70","0","1","0","0","66.7","19.17","11.67","17.5","3.75","","","","","","","","","","","","1","0","8","0","1","0","8","13","1","1","0","","","","","","","","","0","0","23.8","0.45","4.76"
"Mike Williams","LAC","1","WR","10","5","0","72","0","0","0","1","50","19.2","7.2","14.4","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.2","0.22","2.44"
"Corey Davis","TEN","1","WR","5","3","0","36","0","0","0","0","60","12.6","7.2","12","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.12","2.2"
"Johnny Holton","PIT","1","WR","1","0","0","0","0","0","0","0","0","30","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Robby Anderson","NYJ","1","WR","8","5","1","125","1","1","1","0","62.5","15.25","15.63","25","12.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.5","0.43","4.7"
"Alex Erickson","CIN","1","WR","6","4","0","47","0","0","0","0","66.7","13.67","7.83","11.75","2","","","","","","","","","","","","1","0","17","0","0","0","17","0","0","0","0","","","","","","","","","0","0","10.4","0.22","2.08"
"Cody Core","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Rashard Higgins","CLV","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Tyreek Hill","KC","1","WR","9","5","1","80","0","2","1","0","55.6","14.33","8.89","16","1.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25","0.89","5"
"Demarcus Robinson","KC","1","WR","4","0","0","0","0","0","0","1","0","18.25","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Moore","BLT","1","WR","3","2","0","18","0","0","0","0","66.7","13.67","6","9","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.8","0.11","1.9"
"Michael Thomas","NO","1","WR","12","8","0","89","0","0","0","1","66.7","3.92","7.42","11.13","6.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.26","2.11"
"Will Fuller V","HST","1","WR","9","5","0","44","0","0","0","3","55.6","17.22","4.89","8.8","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.4","0.12","1.88"
"Jake Kumerow","GB","1","WR","3","2","0","17","0","0","0","0","66.7","6","5.67","8.5","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.7","0.06","1.85"
